k,method,rank,mean_f1
4,sbert,68,0.33706464646464646
4,instructor,69,0.3365589898989899
4,sbert,70,0.333449898989899
4,e5,71,0.33249131313131314
4,sbert,72,0.3322191919191919
4,e5,73,0.3287640404040404
4,fasttext_pretrained,74,0.32654707070707073
4,sbert,75,0.32436464646464647
4,sbert,76,0.3223113131313131
4,w2v_pretrained,77,0.3212777777777778
4,fasttext_pretrained,78,0.31752929292929294
4,w2v_pretrained,79,0.3163468686868687
4,e5,80,0.31634262626262627
4,fasttext_pretrained,81,0.3162618181818182
4,w2v_pretrained,82,0.3132117171717172
4,sbert,83,0.3132028282828283
4,fasttext_pretrained,84,0.30828585858585855
4,glove_pretrained,85,0.305610505050505
4,e5,86,0.30507717171717175
4,sbert,87,0.3041648484848485
4,fasttext_pretrained,88,0.3035371717171717
4,glove_pretrained,89,0.30200242424242424
4,e5,90,0.29982303030303026
4,glove_pretrained,91,0.2983141414141414
4,fasttext_pretrained,92,0.29705858585858586
4,fasttext_pretrained,93,0.28600545454545456
4,glove_pretrained,94,0.2841911111111111
4,glove_pretrained,95,0.27808484848484843
4,glove_pretrained,96,0.27124808080808077
4,glove_pretrained,97,0.2635612121212121
4,w2v_self,98,0.2625911111111111
4,w2v_self,99,0.2617088888888889
4,w2v_self,100,0.2612751515151515
4,glove_pretrained,101,0.2588064646464646
4,bge,102,0.25735405405405404
4,bge,103,0.2568351351351351
4,glove_pretrained,104,0.25336949494949496
4,bge,105,0.2515216216216216
4,gte,106,0.24352549019607844
4,gte,107,0.24267254901960786
4,gte,108,0.23728235294117647
4,w2v_self,109,0.23622747474747474
4,w2v_self,110,0.23565737373737375
4,w2v_self,111,0.23499777777777778
4,mpnet,112,0.2339005747126437
4,mpnet,113,0.23370287356321837
4,sbert,114,0.2332027777777778
4,sbert,115,0.23259166666666667
4,mpnet,116,0.23225057471264368
4,sbert,117,0.2301777777777778
4,e5,118,0.22434705882352943
4,e5,119,0.22429411764705884
4,e5,120,0.22283411764705882
4,mpnet,121,0.222615625
4,mpnet,122,0.2226
4,mpnet,123,0.222271875
